TP conc. (mg/mL),cell line,inhibitor,ligand,readout,raw_val
0.25,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,4.759909977
0.25,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,4.423743485
0.25,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,3.978573258
0.5,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,5.872003517
0.5,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,5.764086308
0.5,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,5.713919605
0.5,SW48 E545K,GDC-0068,EGF,Shc.Y317.1,4.657620172
0.25,SW48 E545K,DMSO,EGF,Shc.Y317.1,4.782361263
0.25,SW48 E545K,DMSO,EGF,Shc.Y317.1,4.677603392
0.25,SW48 E545K,DMSO,EGF,Shc.Y317.1,5.507582048
0.25,SW48 E545K,DMSO,EGF,Shc.Y317.1,4.517374073
0.5,SW48 E545K,DMSO,EGF,Shc.Y317.1,6.280037059
0.5,SW48 E545K,DMSO,EGF,Shc.Y317.1,6.329592387
0.5,SW48 E545K,DMSO,EGF,Shc.Y317.1,7.608573302
0.5,SW48 E545K,DMSO,EGF,Shc.Y317.1,5.247700181
0.25,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,1.008267539
0.25,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,0.857509778
0.25,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,0.994247597
0.25,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,0.860408915
0.5,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,0.954095662
0.5,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,0.885991888
0.5,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,1.067115654
0.5,SW48 E545K,GDC-0973,HGF,Shc.Y317.1,0.90545485
0.25,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.627209735
0.25,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.570197121
0.25,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.668261935
0.25,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.669517385
0.5,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.586681555
0.5,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.567981639
0.5,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.656454257
0.5,SW48 E545K,Erlotinib,HGF,Shc.Y317.1,0.65464709
0.25,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.835730105
0.25,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.882840713
0.25,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.818293626
0.25,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.836147528
0.5,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.839699978
0.5,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.879376124
0.5,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.827164475
0.5,SW48 E545K,GDC-0068,HGF,Shc.Y317.1,0.831620521
0.25,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.850208093
0.25,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.936440141
0.25,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.855709921
0.25,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.94040687
0.5,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.914942183
0.5,SW48 E545K,DMSO,HGF,Shc.Y317.1,1.003027669
0.5,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.867343002
0.5,SW48 E545K,DMSO,HGF,Shc.Y317.1,0.897447946
0.25,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.693038758
0.25,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.740856738
0.25,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.714695604
0.25,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.737303199
0.5,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.717587848
0.5,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.743986289
0.5,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.683305646
0.5,SW48 E545K,GDC-0973,IGF,Shc.Y317.1,0.747139497
0.25,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.436500545
0.25,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.451354597
0.25,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.479519316
0.25,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.48409568
0.5,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.37736589
0.5,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.427114931
0.5,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.402538464
0.5,SW48 E545K,Erlotinib,IGF,Shc.Y317.1,0.403913664
0.25,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.841345661
0.25,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.853218501
0.25,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.835214857
0.25,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.837996332
0.5,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.877595493
0.5,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.873136981
0.5,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.818437916
0.5,SW48 E545K,GDC-0068,IGF,Shc.Y317.1,0.817126594
0.25,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.73892105
0.25,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.819173955
0.25,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.761656037
0.25,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.723497265
0.5,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.74007697
0.5,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.779402286
0.5,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.744050749
0.5,SW48 E545K,DMSO,IGF,Shc.Y317.1,0.828527595
0.25,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,0.989616124
0.25,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,1.041323241
0.25,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,0.917324144
0.25,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,0.912284427
0.5,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,1.002011213
0.5,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,1.048043925
0.5,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,0.942827372
0.5,SW48 H1047R,GDC-0973,PBS,Shc.Y317.1,0.921473948
0.25,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.562521708
0.25,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.608663094
0.25,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.637712031
0.25,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.578405692
0.5,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.562736189
0.5,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.533582703
0.5,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.584530576
0.5,SW48 H1047R,Erlotinib,PBS,Shc.Y317.1,0.534506824
0.25,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.100845364
0.25,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.020721225
0.25,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.096419001
0.25,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.053555448
0.5,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.211898251
0.5,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.193009376
0.5,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.116835283
0.5,SW48 H1047R,GDC-0068,PBS,Shc.Y317.1,1.095673604
0.25,SW48 H1047R,DMSO,PBS,Shc.Y317.1,0.98576726
0.25,SW48 H1047R,DMSO,PBS,Shc.Y317.1,1.000251392
0.25,SW48 H1047R,DMSO,PBS,Shc.Y317.1,0.983661642
0.25,SW48 H1047R,DMSO,PBS,Shc.Y317.1,0.971502748
0.5,SW48 H1047R,DMSO,PBS,Shc.Y317.1,1.046923629
0.5,SW48 H1047R,DMSO,PBS,Shc.Y317.1,0.80030483
0.5,SW48 H1047R,DMSO,PBS,Shc.Y317.1,1.040405516
0.5,SW48 H1047R,DMSO,PBS,Shc.Y317.1,0.999280221
0.25,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,15.05077878
0.25,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,14.15820634
0.25,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,12.32808365
0.25,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,13.05363964
0.5,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,19.28394676
0.5,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,18.29074402
0.5,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,16.10563859
0.5,SW48 H1047R,GDC-0973,EGF,Shc.Y317.1,16.90409446
0.25,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,2.703508486
0.25,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,2.841273694
0.25,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,2.78110594
0.25,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,2.694255046
0.5,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,3.300589934
0.5,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,3.416839693
0.5,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,3.122953498
0.5,SW48 H1047R,Erlotinib,EGF,Shc.Y317.1,3.139918928
0.25,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,11.08278262
0.25,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,10.52715281
0.25,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,10.50127903
0.25,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,10.31572597
0.5,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,14.03493343
0.5,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,13.19448753
0.5,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,14.27755717
0.5,SW48 H1047R,GDC-0068,EGF,Shc.Y317.1,12.57073847
0.25,SW48 H1047R,DMSO,EGF,Shc.Y317.1,8.22443947
0.25,SW48 H1047R,DMSO,EGF,Shc.Y317.1,7.810410541
0.25,SW48 H1047R,DMSO,EGF,Shc.Y317.1,8.170433966
0.25,SW48 H1047R,DMSO,EGF,Shc.Y317.1,8.319245161
0.5,SW48 H1047R,DMSO,EGF,Shc.Y317.1,10.9976004
0.5,SW48 H1047R,DMSO,EGF,Shc.Y317.1,10.2616363
0.5,SW48 H1047R,DMSO,EGF,Shc.Y317.1,9.938009205
0.5,SW48 H1047R,DMSO,EGF,Shc.Y317.1,9.853271486
0.25,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.618874074
0.25,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.656786062
0.25,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.893844579
0.25,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.740902784
0.5,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.467738604
0.5,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.475818114
0.5,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.48387749
0.5,SW48 H1047R,GDC-0973,HGF,Shc.Y317.1,1.404192507
0.25,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.807803328
0.25,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.653535261
0.25,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.841322029
0.25,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.745916847
0.5,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.833075917
0.5,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.864019381
0.5,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.820836005
0.5,SW48 H1047R,Erlotinib,HGF,Shc.Y317.1,0.784639208
0.25,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.642030153
0.25,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.630696701
0.25,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.669826457
0.25,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.547227047
0.5,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.834832878
0.5,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.845316724
0.5,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.727626657
0.5,SW48 H1047R,GDC-0068,HGF,Shc.Y317.1,1.605472108
0.25,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.497246569
0.25,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.493292639
0.25,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.41796804
0.25,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.374900523
0.5,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.6057771
0.5,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.577492903
0.5,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.610255972
0.5,SW48 H1047R,DMSO,HGF,Shc.Y317.1,1.429347099
0.25,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.409766184
0.25,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.418016844
0.25,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.365721845
0.25,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.236851394
0.5,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.539641198
0.5,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.474345172
0.5,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.418156727
0.5,SW48 H1047R,GDC-0973,IGF,Shc.Y317.1,1.251135356
0.25,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.681962271
0.25,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.720395785
0.25,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.765410538
0.25,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.649831962
0.5,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.71070509
0.5,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.744403636
0.5,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.756797898
0.5,SW48 H1047R,Erlotinib,IGF,Shc.Y317.1,0.648211404
0.25,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.518857091
0.25,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.458276804
0.25,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.682054843
0.25,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.388909599
0.5,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.633267585
0.5,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.477140651
0.5,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.765864886
0.5,SW48 H1047R,GDC-0068,IGF,Shc.Y317.1,1.331429849
0.25,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.482710466
0.25,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.405584001
0.25,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.76166255
0.25,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.391466419
0.5,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.583122276
0.5,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.461364783
0.5,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.849573861
0.5,SW48 H1047R,DMSO,IGF,Shc.Y317.1,1.387197652
0.25,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.729038334
0.25,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.681057094
0.25,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.673698773
0.25,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.656698156
0.5,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.698182902
0.5,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.558289919
0.5,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.659175049
0.5,SW48 parental,GDC-0973,PBS,Akt.S473.XP.1,0.63656215
0.25,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.787495404
0.25,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.811380538
0.25,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.739929724
0.25,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.724701263
0.5,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.776938037
0.5,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.715374265
0.5,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.727338809
0.5,SW48 parental,Erlotinib,PBS,Akt.S473.XP.1,0.641348728
0.25,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.175888164
0.25,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.404326921
0.25,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.690265818
0.25,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.562273112
0.5,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.541734067
0.5,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.827379609
0.5,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.600466387
0.5,SW48 parental,GDC-0068,PBS,Akt.S473.XP.1,4.461371945
0.25,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.709179873
0.25,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.766219396
0.25,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.707667797
0.25,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.653089125
0.5,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.689917528
0.5,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.753722924
0.5,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.745331782
0.5,SW48 parental,DMSO,PBS,Akt.S473.XP.1,0.658950504
0.25,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,1.844576379
0.25,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,2.439216332
0.25,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,1.906513867
0.25,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,1.87125973
0.5,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,1.998137927
0.5,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,2.115889642
0.5,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,1.983328749
0.5,SW48 parental,GDC-0973,EGF,Akt.S473.XP.1,1.883121535
0.25,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.677718969
0.25,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.806682338
0.25,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.955179088
0.25,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.898378255
0.5,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.623693324
0.5,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.756160762
0.5,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.847334005
0.5,SW48 parental,Erlotinib,EGF,Akt.S473.XP.1,0.75774516
0.25,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,43.01804897
0.25,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,47.7065122
0.25,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,43.53026368
0.25,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,42.16698352
0.5,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,52.99041876
0.5,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,58.38222423
0.5,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,55.0439109
0.5,SW48 parental,GDC-0068,EGF,Akt.S473.XP.1,51.57293558
0.25,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.287601056
0.25,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.300410146
0.25,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.22303455
0.25,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.228033191
0.5,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.323843212
0.5,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.284058621
0.5,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.332189327
0.5,SW48 parental,DMSO,EGF,Akt.S473.XP.1,1.245293707
0.25,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.061014662
0.25,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.182170583
0.25,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.014505799
0.25,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.05107572
0.5,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.092837364
0.5,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.081477976
0.5,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.058026636
0.5,SW48 parental,GDC-0973,HGF,Akt.S473.XP.1,1.070821109
0.25,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.367931532
0.25,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.367683911
0.25,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.47147964
0.25,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.47609287
0.5,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.432352036
0.5,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.333933676
0.5,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.472523179
0.5,SW48 parental,Erlotinib,HGF,Akt.S473.XP.1,1.560360492
0.25,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,22.20400872
0.25,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,26.87466895
0.25,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,29.32951972
0.25,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,27.83382508
0.5,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,28.90000488
0.5,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,34.0378231
0.5,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,40.0178236
0.5,SW48 parental,GDC-0068,HGF,Akt.S473.XP.1,33.993931860000004
0.25,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.171419022
0.25,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.061247126
0.25,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.167822232
0.25,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.139269084
0.5,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.214798158
0.5,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.097066464
0.5,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.162427994
0.5,SW48 parental,DMSO,HGF,Akt.S473.XP.1,1.153473463
0.25,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,2.866022973
0.25,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.253440109
0.25,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.393395043
0.25,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.33859329
0.5,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.398479816
0.5,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.504423384
0.5,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.424590467
0.5,SW48 parental,GDC-0973,IGF,Akt.S473.XP.1,3.398419333
0.25,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,3.590475176
0.25,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,3.298215068
0.25,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,3.79574922
0.25,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,3.708977634
0.5,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,4.026385184
0.5,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,3.669619924
0.5,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,4.523598027
0.5,SW48 parental,Erlotinib,IGF,Akt.S473.XP.1,4.121009794
0.25,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,70.03890917
0.25,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,75.69980315
0.25,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,69.46152173
0.25,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,69.73441711
0.5,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,99.17894101
0.5,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,106.3241326
0.5,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,101.8620157
0.5,SW48 parental,GDC-0068,IGF,Akt.S473.XP.1,100.5529073
0.25,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.482475831
0.25,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.501450668
0.25,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.455105897
0.25,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.578700522
0.5,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.627090486
0.5,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.613902532
0.5,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.566457976
0.5,SW48 parental,DMSO,IGF,Akt.S473.XP.1,2.597579042
0.25,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.04489239
0.25,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,
0.25,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.135940346
0.25,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.152724316
0.5,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.097939754
0.5,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.025392913
0.5,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.045125104
0.5,SW48 E545K,GDC-0973,PBS,Akt.S473.XP.1,1.108361179
0.25,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,1.017883564
0.25,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,0.970132227
0.25,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,1.107028291
0.25,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,0.961201853
0.5,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,1.524007906
0.5,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,1.108632872
0.5,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,1.007937765
0.5,SW48 E545K,Erlotinib,PBS,Akt.S473.XP.1,1.097066207
0.25,SW48 E545K,GDC-0068,PBS,Akt.S473.XP.1,19.84182153
0.25,SW48 E545K,GDC-0068,PBS,Akt.S473.XP.1,18.2092325
0.25,SW48 E545K,GDC-0068,PBS,Akt.S473.XP.1,20.76679061
0.25,SW48 E545K,GDC-0068,PBS,Akt.S473.XP.1,20.17952099
